p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
Peak-78293-1	2.8380978444625e-17	0.0785380781723367	0.357	0.016	9.46829174282513e-12	Endo	Peak-78293-1
Peak-27313-7	2.91938914255981e-17	0.165405709938456	0.75	0.13	9.73949089405949e-12	Endo	Peak-27313-7
Peak-11702-3	3.12302040781822e-17	0.0604428971073446	0.393	0.022	1.04188333033387e-11	Endo	Peak-11702-3
Peak-11080-1	3.35360159443046e-17	0.141943319275294	0.571	0.066	1.11880844232432e-11	Endo	Peak-11080-1
Peak-26635-1	3.4334416622758e-17	0.220436539541342	0.679	0.104	1.14544420671848e-11	Endo	Peak-26635-1
Peak-33233-1	3.5639394924176e-17	0.296535774858283	0.679	0.114	1.18898010982341e-11	Endo	Peak-33233-1
Peak-168963-1	3.64165727131699e-17	0.0507734218163037	0.286	0.006	1.21490784891315e-11	Endo	Peak-168963-1
Peak-44330-1	3.80868209516321e-17	0.200397170563651	0.536	0.057	1.27062966849578e-11	Endo	Peak-44330-1
Peak-40517-1	4.19112687522237e-17	0.227075702248811	0.643	0.095	1.39821860135044e-11	Endo	Peak-40517-1
Peak-25817-1	4.26492800647802e-17	0.1599580098228	0.607	0.076	1.42283969195316e-11	Endo	Peak-25817-1
Peak-22943-2	4.49502739165213e-17	0.133631004274259	0.607	0.079	1.49960406823863e-11	Endo	Peak-22943-2
Peak-79319-1	4.59413156311969e-17	0.0589510113586806	0.286	0.006	1.53266660729861e-11	Endo	Peak-79319-1
Peak-32475-1	4.97936403286692e-17	0.172221976251673	0.643	0.092	1.66118555246086e-11	Endo	Peak-32475-1
Peak-81536-1	5.15865220407249e-17	0.0630258116182815	0.286	0.006	1.72099859640944e-11	Endo	Peak-81536-1
Peak-9517-3	5.246644192171e-17	0.166150583126154	0.536	0.06	1.75035395552694e-11	Endo	Peak-9517-3
Peak-20542-14	5.31374651542642e-17	0.180047436238106	0.643	0.098	1.77274022999747e-11	Endo	Peak-20542-14
Peak-33631-1	5.37900374151573e-17	0.176590245161616	0.571	0.07	1.79451095422203e-11	Endo	Peak-33631-1
Peak-17617-3	5.44322681619064e-17	0.150331333829293	0.5	0.051	1.81593667105662e-11	Endo	Peak-17617-3
Peak-35649-1	5.47761726247542e-17	0.130116593286884	0.536	0.057	1.82740980540347e-11	Endo	Peak-35649-1
Peak-17387-2	5.5453129664462e-17	0.169592525064062	0.643	0.095	1.84999403998798e-11	Endo	Peak-17387-2
Peak-43576-1	5.70218988335707e-17	0.149375679708934	0.464	0.041	1.90233037574629e-11	Endo	Peak-43576-1
Peak-45178-1	5.8966198721148e-17	0.144309468443053	0.5	0.047	1.96719494201571e-11	Endo	Peak-45178-1
Peak-24266-1	6.10946493241329e-17	0.114833484657031	0.607	0.076	2.03820303396213e-11	Endo	Peak-24266-1
Peak-36076-6	7.34340217312313e-17	0.112115417515007	0.571	0.066	2.4498617725843e-11	Endo	Peak-36076-6
Peak-21304-3	7.36803099838978e-17	0.161144177392701	0.643	0.089	2.45807829349681e-11	Endo	Peak-21304-3
Peak-24859-1	7.41585450577882e-17	0.0597336020389831	0.429	0.028	2.47403288509089e-11	Endo	Peak-24859-1
Peak-43803-1	8.06771972486461e-17	0.11122930785299	0.5	0.047	2.69150424829098e-11	Endo	Peak-43803-1
Peak-54740-2	8.16232645227315e-17	0.0862041555422826	0.429	0.032	2.72306637704865e-11	Endo	Peak-54740-2
Peak-108020-1	8.5304224764278e-17	0.123687725509273	0.464	0.041	2.84586836405098e-11	Endo	Peak-108020-1
Peak-23440-3	9.11111968734887e-17	0.253686191276819	0.679	0.117	3.03959708337521e-11	Endo	Peak-23440-3
Peak-29432-3	9.21036938118686e-17	0.152099965453762	0.714	0.111	3.07270817073527e-11	Endo	Peak-29432-3
Peak-6624-2	9.24360327925714e-17	0.134528382314864	0.643	0.092	3.08379546440609e-11	Endo	Peak-6624-2
Peak-50528-1	9.74738936912384e-17	0.177983707812524	0.5	0.051	3.25186555699088e-11	Endo	Peak-50528-1
Peak-32683-1	1.02515629751858e-16	0.11682038142153	0.464	0.038	3.42006493040363e-11	Endo	Peak-32683-1
Peak-19463-8	1.03562991372741e-16	0.147000669497551	0.536	0.06	3.45500638038258e-11	Endo	Peak-19463-8
Peak-4397-3	1.07188165789988e-16	0.159976863006784	0.714	0.117	3.57594727418609e-11	Endo	Peak-4397-3
Peak-103050-1	1.12191639344903e-16	0.0700324824750452	0.321	0.013	3.74287015684104e-11	Endo	Peak-103050-1
Peak-23367-1	1.16293657287978e-16	0.219904610794511	0.75	0.136	3.87971921824714e-11	Endo	Peak-23367-1
Peak-69609-2	1.24097125538981e-16	0.07402605530737	0.321	0.013	4.14005384395616e-11	Endo	Peak-69609-2
Peak-13355-18	1.24935000057198e-16	0.251290444587565	0.821	0.19	4.1680065109082e-11	Endo	Peak-13355-18
Peak-7601-4	1.27408206863498e-16	0.283877926514501	0.857	0.222	4.2505161524559e-11	Endo	Peak-7601-4
